기준년월,기간귀속,플랜트,자재유형,자재코드,계정코드,단위,기초수량,기초단가,기초금액,생산입고수량,생산입고단가,생산입고금액,구매입고수량,구매입고단가,구매입고금액,이동입고수량,이동입고단가,이동입고금액,기타입고수량,기타입고단가,기타입고금액,생산출고수량,생산출고단가,생산출고금액,판매출고수량,판매출고단가,판매출고금액,이동출고수량,이동출고단가,이동출고금액,기타출고수량,기타출고단가,기타출고금액,기말수량,기말단가,기말금액,비고
201612,당기,4000,제품,64510-3X902,1120100,EA,0,0.0,0,19128,13554.27,259266009,0,0,0,0,0,0,0,13554.27,0,0,0,0,18995,13554.27,257463291,0,0,0,26,13554.27,352410,107,13554.27,1450307,0
201612,당기,4000,제품,66700-2V901,1120100,EA,0,0.0,0,5189,24656.11,127940530,0,0,0,0,0,0,31,24656.11,764339,0,0,0,5157,24656.11,127151535,0,0,0,0,24656.11,-1,63,24656.11,1553335,0
201612,당기,4000,제품,64520-3X903,1120100,EA,0,0.0,0,15607,14532.52,226808997,0,0,0,0,0,0,0,14532.52,0,0,0,0,15468,14532.52,224788977,0,0,0,25,14532.52,363312,114,14532.52,1656707,0
201612,당기,4000,제품,71202-2M000,1120100,EA,356,9504.926966292134,3383754,18364,7395.99,135820044,0,0,0,0,0,0,10,7395.99,73959,0,0,0,18488,7436.08,137478227,0,0,0,10,7436.08,74360,232,7436.08,1725170,0
201612,당기,4000,제품,64140-2C710,1120100,EA,0,0.0,0,760,8167.09,6206986,0,0,0,0,0,0,0,8167.09,0,0,0,0,542,8167.09,4426561,0,0,0,0,8167.09,0,218,8167.09,1780425,0
201612,당기,4000,제품,64100-26002,1120100,EA,0,0.0,0,120,15128.88,1815466,0,0,0,0,0,0,0,15128.88,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,120,15128.88,1815466,0
201612,당기,4000,제품,64300-2S850,1120100,EA,0,0.0,0,5818,41950.74,244069419,0,0,0,0,0,0,0,41950.74,0,0,0,0,5774,41950.74,242223587,0,0,0,0,41950.74,-1,44,41950.75,1845833,0
201612,당기,4000,제품,65601-4H700,1120100,EA,246,11246.581300813008,2766659,12694,10170.67,129106479,0,0,0,0,0,0,0,10170.67,0,0,0,0,12727,10191.12,129702430,0,0,0,28,10191.12,285350,185,10191.12,1885358,0
201612,당기,4000,제품,71630-2V000,1120100,EA,286,5701.426573426574,1630608,54855,4421.48,242540525,0,0,0,0,0,0,0,4421.48,0,0,0,0,54714,4428.12,242280325,0,0,0,0,4428.12,-1,427,4428.12,1890809,0
201612,당기,4000,제품,65605-4H700,1120100,EA,256,11626.9140625,2976490,12709,10502.33,133474153,0,0,0,0,0,0,0,10502.33,0,0,0,0,12727,10524.54,133945803,0,0,0,52,10524.54,547276,186,10524.54,1957564,0
201612,당기,4000,제품,71620-2W050,1120100,EA,84,27685.678571428572,2325597,18792,25637.49,481779802,0,0,0,0,0,0,0,25637.49,0,0,0,0,18799,25646.61,482130611,0,0,0,0,25646.61,-1,77,25646.61,1974789,0
201612,당기,4000,제품,71402-3N750,1120100,EA,52,23927.153846153848,1244212,7071,21476.53,151860533,0,0,0,0,0,0,0,21476.53,0,0,0,0,7031,21494.42,151127259,0,0,0,0,21494.42,-1,92,21494.42,1977487,0
201612,당기,4000,제품,71401-3N750,1120100,EA,49,23927.163265306124,1172431,7073,21476.53,151903487,0,0,0,0,0,0,0,21476.53,0,0,0,0,7027,21493.39,151034045,0,0,0,2,21493.39,42987,93,21493.39,1998885,0
201612,당기,4000,제품,71610-B8000,1120100,EA,109,32640.77981651376,3557845,19368,28985.52,561391531,0,0,0,0,0,0,0,28985.52,0,0,0,0,19406,29005.98,562889952,0,0,0,0,29005.98,0,71,29005.97,2059424,0
201612,당기,4000,제품,71620-B8050,1120100,EA,90,30577.833333333332,2752005,18402,28602.59,526344837,0,0,0,0,0,0,0,28602.59,0,0,0,0,18415,28612.2,526893702,0,0,0,0,28612.2,0,77,28612.21,2203140,0
201612,당기,4000,제품,71650-3J000,1120100,EA,141,17118.042553191488,2413644,5808,13945.57,80995852,0,0,0,0,0,0,0,13945.57,0,0,0,0,5788,14020.76,81152154,0,0,0,0,14020.76,0,161,14020.76,2257342,0
201612,당기,4000,제품,71201-2S000,1120100,EA,182,27520.862637362636,5008797,50156,25486.83,1278317632,0,0,0,0,0,0,0,25486.83,0,0,0,0,50249,25494.19,1281057447,0,0,0,0,25494.19,-1,89,25494.19,2268983,0
201612,당기,5000,제품,67115-3J000,1120100,EA,231,10401.277056277057,2402695,0,0.0,0,0,0,0,4000,9144,36577160,0,9144.29,0,0,0,0,4074,9211.3,37526849,0,0,0,0,9211.3,3,157,9211.31,1453005,0
201612,당기,4000,제품,71401-3N700,1120100,EA,75,21383.253333333334,1603744,9806,19057.58,186878641,0,0,0,0,0,0,2,19057.58,38115,0,0,0,9757,19075.23,186117021,0,0,0,0,19075.23,0,126,19075.23,2403479,0
201612,당기,4000,제품,71402-3N700,1120100,EA,75,21383.253333333334,1603744,9808,19057.58,186916756,0,0,0,0,0,0,0,19057.58,0,0,0,0,9757,19075.23,186117021,0,0,0,0,19075.23,0,126,19075.23,2403479,0
201612,당기,4000,제품,71201-2M000,1120100,EA,480,8280.960416666667,3974861,18391,6399.96,117701616,0,0,0,0,0,0,10,6399.96,63999,0,0,0,18486,6447.78,119193605,0,0,0,10,6447.78,64477,385,6447.78,2482394,0
201612,당기,4000,제품,64350-B1500,1120100,EA,0,0.0,0,1405,22329.23,31372566,0,0,0,0,0,0,197,22329.23,4398858,0,0,0,1474,22329.23,32913282,0,0,0,12,22329.23,267950,116,22329.23,2590191,0
201612,당기,4000,제품,71402-2L200,1120100,EA,433,14202.969976905311,6149886,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,243,14202.97,3451322,0,0,0,0,14202.97,0,190,14202.97,2698564,0
201612,당기,4000,제품,71401-2L200,1120100,EA,433,14200.30715935335,6148733,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,241,14200.31,3422274,0,0,0,0,14200.31,0,192,14200.31,2726459,0
201612,당기,4000,제품,71520-3J200,1120100,EA,507,8077.469428007889,4095277,5790,6453.32,37364703,0,0,0,0,0,0,0,6453.32,0,0,0,0,5855,6584.08,38549814,0,0,0,0,6584.08,1,442,6584.08,2910165,0
201612,당기,4000,제품,64391-2V901,1120100,EA,1440,4224.049305555555,6082631,37440,4157.83,155669061,0,0,0,0,0,0,0,4157.83,0,0,0,0,38160,4160.28,158756290,0,0,0,0,4160.28,0,720,4160.28,2995402,0
201612,당기,4000,제품,71510-3J200,1120100,EA,521,8077.47792706334,4208366,5865,6453.32,37848701,0,0,0,0,0,0,0,6453.32,0,0,0,0,5902,6585.82,38869529,0,0,0,0,6585.82,0,484,6585.82,3187538,0
201612,당기,4000,제품,71371-2S000,1120100,EA,1248,2599.408653846154,3244062,153861,2565.42,394718624,0,0,0,0,0,0,0,2565.42,0,0,0,0,0,2565.7,0,0,0,0,153849,2565.7,394729908,1260,2565.7,3232778,0
201612,당기,4000,제품,71660-3J000,1120100,EA,221,17069.153846153848,3772283,5772,13897.44,80216018,0,0,0,0,0,0,0,13897.44,0,0,0,0,5762,14014.4,80750974,0,0,0,0,14014.4,1,231,14014.4,3237326,0
201612,당기,4000,제품,65180-3J200,1120100,EA,302,15640.496688741721,4723430,5696,13473.7,76746222,0,0,0,0,0,0,0,13473.7,0,0,0,0,5746,13582.8,78046785,0,0,0,0,13582.8,1,252,13582.8,3422866,0
